GEO_ID,NAME,total,total.under25K,total.under25K.insured,total.under25K.insured.private,total.under25K.insured.public,total.under25K.uninsured,total.25Kto50K,total.25Kto50K.insured,total.25Kto50K.insured.private,total.25Kto50K.insured.public,total.25Kto50K.uninsured,total.50Kto75K,total.50Kto75K.insured,total.50Kto75K.insured.private,total.50Kto75K.insured.public,total.50Kto75K.uninsured,total.75Kto100K,total.75Kto100K.insured,total.75Kto100K.insured.private,total.75Kto100K.insured.public,total.75Kto100K.uninsured,total.100Kplus,total.100Kplus.insured,total.100Kplus.insured.private,total.100Kplus.insured.public,total.100Kplus.uninsured
1400000US24031700901,"Census Tract 7009.01, Montgomery County, Maryland",4459,693,604,344,540,89,432,387,167,287,45,769,623,587,36,146,544,491,456,72,53,2021,1950,1849,280,71
1400000US24031700902,"Census Tract 7009.02, Montgomery County, Maryland",4052,438,404,76,396,34,638,538,186,417,100,754,631,378,320,123,333,285,247,58,48,1889,1695,1629,228,194
1400000US24031700903,"Census Tract 7009.03, Montgomery County, Maryland",2239,66,60,35,25,6,523,393,138,342,130,542,419,201,249,123,320,320,305,38,0,788,781,688,131,7
1400000US24031700904,"Census Tract 7009.04, Montgomery County, Maryland",3021,526,437,213,281,89,906,755,608,177,151,508,314,215,136,194,310,302,282,32,8,771,754,729,25,17
1400000US24031700905,"Census Tract 7009.05, Montgomery County, Maryland",4159,242,242,166,164,0,665,665,487,282,0,805,746,726,50,59,616,616,597,51,0,1831,1823,1760,118,8
1400000US24031701001,"Census Tract 7010.01, Montgomery County, Maryland",5681,294,276,188,143,18,612,576,228,418,36,1009,819,626,321,190,877,844,703,278,33,2889,2833,2781,332,56
1400000US24031701002,"Census Tract 7010.02, Montgomery County, Maryland",3529,92,92,72,47,0,45,45,45,18,0,140,140,128,58,0,91,79,69,23,12,3161,3113,2918,642,48
1400000US24031701004,"Census Tract 7010.04, Montgomery County, Maryland",5575,284,233,130,126,51,745,624,338,401,121,611,553,454,160,58,635,630,525,154,5,3300,3244,3083,613,56
1400000US24031701005,"Census Tract 7010.05, Montgomery County, Maryland",3533,92,83,22,76,9,209,177,126,101,32,183,173,173,71,10,437,437,344,142,0,2612,2522,2467,321,90
1400000US24031701006,"Census Tract 7010.06, Montgomery County, Maryland",5190,30,30,30,30,0,260,250,183,174,10,486,486,443,193,0,346,329,314,131,17,4068,3993,3730,748,75
1400000US24031701007,"Census Tract 7010.07, Montgomery County, Maryland",3197,169,169,52,134,0,220,164,140,41,56,369,340,302,47,29,411,403,357,111,8,2028,1996,1880,346,32
1400000US24031701101,"Census Tract 7011.01, Montgomery County, Maryland",4841,62,55,37,27,7,279,271,225,73,8,909,464,310,232,445,326,262,235,36,64,3265,2843,2556,682,422
1400000US24031701102,"Census Tract 7011.02, Montgomery County, Maryland",6506,266,211,95,149,55,1173,424,224,310,749,1054,955,586,473,99,1642,869,683,292,773,2371,2230,2085,327,141
1400000US24031701201,"Census Tract 7012.01, Montgomery County, Maryland",5964,668,475,83,408,193,1015,767,559,433,248,1285,1153,1023,268,132,822,769,438,437,53,2174,2021,1951,271,153
1400000US24031701202,"Census Tract 7012.02, Montgomery County, Maryland",2797,63,63,33,54,0,125,122,91,76,3,110,110,103,64,0,289,289,228,75,0,2210,2191,2134,281,19
1400000US24031701205,"Census Tract 7012.05, Montgomery County, Maryland",6713,97,65,46,19,32,276,225,192,125,51,209,168,123,90,41,419,419,388,149,0,5712,5625,5393,1096,87
1400000US24031701206,"Census Tract 7012.06, Montgomery County, Maryland",6395,114,114,114,68,0,209,209,209,168,0,283,283,218,134,0,362,350,350,68,12,5427,5255,5003,723,172
1400000US24031701210,"Census Tract 7012.10, Montgomery County, Maryland",3949,112,112,107,44,0,74,74,74,34,0,189,189,174,110,0,49,39,39,30,10,3525,3414,3288,598,111
1400000US24031701211,"Census Tract 7012.11, Montgomery County, Maryland",6283,602,569,300,350,33,719,667,523,249,52,1148,1087,865,302,61,387,387,387,59,0,3427,3254,3134,485,173
1400000US24031701212,"Census Tract 7012.12, Montgomery County, Maryland",2913,40,40,40,5,0,213,188,72,158,25,325,300,300,31,25,223,223,186,92,0,2112,2073,1977,341,39
1400000US24031701213,"Census Tract 7012.13, Montgomery County, Maryland",7030,592,592,535,139,0,466,448,346,188,18,621,482,420,149,139,928,928,908,171,0,4423,4270,4171,785,153
1400000US24031701214,"Census Tract 7012.14, Montgomery County, Maryland",3695,188,188,166,22,0,196,196,157,62,0,386,372,353,82,14,695,661,577,127,34,2230,2128,2092,141,102
1400000US24031701215,"Census Tract 7012.15, Montgomery County, Maryland",4794,307,278,182,134,29,697,642,472,312,55,485,485,433,179,0,474,474,438,75,0,2831,2831,2776,397,0
1400000US24031701216,"Census Tract 7012.16, Montgomery County, Maryland",4691,564,491,198,385,73,543,463,309,213,80,436,397,383,77,39,544,544,530,112,0,2604,2559,2398,385,45
1400000US24031701218,"Census Tract 7012.18, Montgomery County, Maryland",2450,291,261,148,171,30,337,297,165,228,40,382,374,346,78,8,471,461,431,70,10,969,954,920,110,15
1400000US24031701219,"Census Tract 7012.19, Montgomery County, Maryland",4220,491,440,357,118,51,1006,793,525,278,213,1359,1224,912,398,135,292,255,255,0,37,1072,978,969,48,94
1400000US24031701220,"Census Tract 7012.20, Montgomery County, Maryland",3884,117,117,89,39,0,138,138,138,35,0,141,141,141,10,0,147,147,141,57,0,3341,3262,3162,335,79
1400000US24031701221,"Census Tract 7012.21, Montgomery County, Maryland",4411,195,195,71,165,0,433,397,307,144,36,179,179,147,43,0,414,373,317,78,41,3190,3101,2993,377,89
1400000US24031701303,"Census Tract 7013.03, Montgomery County, Maryland",3376,142,142,133,75,0,148,148,120,109,0,263,252,227,127,11,157,157,139,83,0,2666,2666,2613,449,0
1400000US24031701304,"Census Tract 7013.04, Montgomery County, Maryland",5995,92,92,59,92,0,529,522,485,158,7,787,698,560,406,89,752,705,661,183,47,3835,3835,3714,608,0
1400000US24031701306,"Census Tract 7013.06, Montgomery County, Maryland",3045,86,46,46,20,40,71,71,54,37,0,217,217,175,103,0,297,288,278,52,9,2374,2336,2245,342,38
1400000US24031701307,"Census Tract 7013.07, Montgomery County, Maryland",4317,206,198,135,87,8,167,157,107,73,10,250,250,237,36,0,407,407,328,115,0,3287,3176,3082,326,111
1400000US24031701308,"Census Tract 7013.08, Montgomery County, Maryland",3206,131,131,9,131,0,169,169,157,51,0,181,181,129,86,0,221,204,198,28,17,2504,2470,2422,295,34
1400000US24031701312,"Census Tract 7013.12, Montgomery County, Maryland",6515,46,46,31,46,0,152,152,75,77,0,535,530,511,71,5,639,624,404,390,15,5143,5105,4979,540,38
1400000US24031701313,"Census Tract 7013.13, Montgomery County, Maryland",3728,49,49,49,49,0,81,81,70,33,0,161,144,83,71,17,449,449,415,145,0,2988,2911,2639,536,77
1400000US24031701314,"Census Tract 7013.14, Montgomery County, Maryland",3249,115,115,42,82,0,395,363,186,199,32,377,359,337,53,18,359,352,345,50,7,2003,1977,1932,219,26
1400000US24031701315,"Census Tract 7013.15, Montgomery County, Maryland",4634,267,267,68,237,0,122,122,99,91,0,905,884,705,383,21,461,461,446,35,0,2879,2816,2768,240,63
1400000US24031701316,"Census Tract 7013.16, Montgomery County, Maryland",6195,174,174,81,157,0,545,522,331,416,23,581,581,310,478,0,292,278,264,136,14,4603,4408,4280,464,195
1400000US24031701317,"Census Tract 7013.17, Montgomery County, Maryland",4454,41,29,24,13,12,296,296,222,120,0,334,276,183,134,58,323,286,278,46,37,3460,3321,3182,471,139
1400000US24031701407,"Census Tract 7014.07, Montgomery County, Maryland",5707,165,165,165,20,0,258,258,164,214,0,337,327,223,135,10,1001,858,698,220,143,3946,3903,3772,741,43
1400000US24031701408,"Census Tract 7014.08, Montgomery County, Maryland",6646,460,366,252,321,94,296,296,172,252,0,918,821,664,257,97,554,488,333,276,66,4418,4349,4076,871,69
1400000US24031701409,"Census Tract 7014.09, Montgomery County, Maryland",4583,197,118,82,68,79,239,227,200,139,12,304,279,267,127,25,590,520,349,295,70,3253,3076,2865,370,177
1400000US24031701410,"Census Tract 7014.10, Montgomery County, Maryland",9252,299,299,86,231,0,1128,790,500,309,338,1321,1295,1010,285,26,1826,1512,1270,401,314,4678,4330,4079,347,348
1400000US24031701414,"Census Tract 7014.14, Montgomery County, Maryland",7404,356,280,122,206,76,1483,850,568,379,633,981,561,383,280,420,686,686,501,232,0,3898,3596,3242,886,302
1400000US24031701415,"Census Tract 7014.15, Montgomery County, Maryland",7751,228,174,36,154,54,748,671,454,248,77,1276,1234,1090,361,42,775,720,720,145,55,4724,4186,3812,822,538
1400000US24031701417,"Census Tract 7014.17, Montgomery County, Maryland",5816,384,305,151,178,79,579,515,490,112,64,1169,884,868,206,285,979,947,922,90,32,2705,2662,2590,247,43
1400000US24031701418,"Census Tract 7014.18, Montgomery County, Maryland",3481,124,111,38,103,13,307,270,160,123,37,409,394,333,132,15,278,241,189,67,37,2363,2200,1960,388,163
1400000US24031701420,"Census Tract 7014.20, Montgomery County, Maryland",6635,457,457,279,443,0,723,723,492,691,0,1210,1210,940,784,0,629,602,602,404,27,3616,3527,3075,1082,89
1400000US24031701421,"Census Tract 7014.21, Montgomery County, Maryland",2062,76,30,7,23,46,297,204,109,129,93,545,445,157,299,100,293,261,210,65,32,851,700,612,139,151
1400000US24031701422,"Census Tract 7014.22, Montgomery County, Maryland",3282,236,218,158,144,18,1160,814,438,429,346,839,732,510,270,107,671,535,436,99,136,376,313,298,79,63
1400000US24031701423,"Census Tract 7014.23, Montgomery County, Maryland",4691,561,418,49,381,143,1045,952,653,348,93,766,657,480,240,109,465,443,414,52,22,1854,1759,1683,172,95
1400000US24031701503,"Census Tract 7015.03, Montgomery County, Maryland",6789,378,378,216,290,0,414,197,165,183,217,531,531,454,239,0,499,455,443,129,44,4967,4782,4097,1327,185
1400000US24031701505,"Census Tract 7015.05, Montgomery County, Maryland",7209,425,411,251,276,14,1576,1344,640,787,232,532,387,294,123,145,1062,1043,960,253,19,3614,3139,2816,600,475
1400000US24031701506,"Census Tract 7015.06, Montgomery County, Maryland",5173,174,174,45,155,0,485,460,203,316,25,330,272,197,156,58,436,436,408,188,0,3748,3543,3231,664,205
1400000US24031701507,"Census Tract 7015.07, Montgomery County, Maryland",4970,138,138,43,131,0,632,438,207,381,194,272,214,191,121,58,673,659,611,211,14,3255,3155,2972,749,100
1400000US24031701508,"Census Tract 7015.08, Montgomery County, Maryland",4062,787,591,130,493,196,911,831,338,511,80,797,670,446,294,127,579,550,500,67,29,988,947,840,216,41
1400000US24031701509,"Census Tract 7015.09, Montgomery County, Maryland",6740,1263,1075,338,873,188,1789,1548,675,954,241,1515,1240,759,536,275,759,632,492,219,127,1414,1132,908,355,282
1400000US24031701601,"Census Tract 7016.01, Montgomery County, Maryland",2622,331,258,78,189,73,587,380,128,286,207,674,489,262,250,185,325,236,194,47,89,705,502,362,169,203
1400000US24031701602,"Census Tract 7016.02, Montgomery County, Maryland",7260,425,277,89,211,148,1613,1135,343,924,478,1408,1111,690,499,297,1300,879,487,428,421,2514,2120,1735,525,394
1400000US24031701701,"Census Tract 7017.01, Montgomery County, Maryland",3406,334,315,167,276,19,306,228,132,123,78,170,150,141,28,20,144,135,113,22,9,2452,2344,2263,153,108
1400000US24031701702,"Census Tract 7017.02, Montgomery County, Maryland",2387,397,241,61,184,156,709,584,312,304,125,434,350,225,134,84,378,244,188,64,134,469,430,407,48,39
1400000US24031701703,"Census Tract 7017.03, Montgomery County, Maryland",3589,76,57,27,30,19,400,289,199,101,111,498,428,344,117,70,533,488,403,100,45,2082,1995,1922,166,87
1400000US24031701704,"Census Tract 7017.04, Montgomery County, Maryland",3018,165,165,36,129,0,293,286,160,141,7,282,255,154,160,27,178,172,140,55,6,2100,2079,2059,138,21
1400000US24031701800,"Census Tract 7018, Montgomery County, Maryland",4994,301,301,137,185,0,797,691,268,516,106,967,749,566,297,218,531,482,379,163,49,2398,2310,2221,295,88
1400000US24031701900,"Census Tract 7019, Montgomery County, Maryland",3242,138,94,66,86,44,687,553,296,294,134,639,528,407,143,111,504,315,205,110,189,1274,1046,849,251,228
1400000US24031702000,"Census Tract 7020, Montgomery County, Maryland",5717,867,585,155,455,282,1311,949,256,728,362,1810,1127,477,661,683,730,495,356,190,235,999,883,598,297,116
1400000US24031702101,"Census Tract 7021.01, Montgomery County, Maryland",6093,457,395,100,368,62,1868,1436,534,928,432,1340,793,342,484,547,462,382,210,237,80,1966,1786,1560,452,180
1400000US24031702102,"Census Tract 7021.02, Montgomery County, Maryland",3332,64,64,55,24,0,75,75,13,62,0,239,239,232,62,0,360,339,330,81,21,2594,2533,2450,234,61
1400000US24031702200,"Census Tract 7022, Montgomery County, Maryland",5029,60,60,36,60,0,367,291,82,235,76,483,383,217,225,100,316,289,248,95,27,3803,3662,3518,722,141
1400000US24031702301,"Census Tract 7023.01, Montgomery County, Maryland",3698,553,336,130,244,217,1206,692,374,360,514,788,477,328,195,311,375,328,315,26,47,776,752,752,42,24
1400000US24031702302,"Census Tract 7023.02, Montgomery County, Maryland",4011,629,569,118,486,60,818,654,488,228,164,400,330,202,159,70,330,330,300,172,0,1834,1779,1728,203,55
1400000US24031702401,"Census Tract 7024.01, Montgomery County, Maryland",2546,79,79,79,42,0,185,185,123,108,0,140,140,100,46,0,298,284,237,58,14,1844,1819,1769,229,25
1400000US24031702402,"Census Tract 7024.02, Montgomery County, Maryland",4306,322,297,78,242,25,720,663,425,292,57,807,807,767,118,0,380,380,356,95,0,2077,2060,2009,152,17
1400000US24031702500,"Census Tract 7025, Montgomery County, Maryland",7040,1556,1426,700,901,130,992,921,662,367,71,855,769,726,87,86,886,865,835,123,21,2751,2722,2675,165,29
1400000US24031702601,"Census Tract 7026.01, Montgomery County, Maryland",4549,468,407,259,186,61,994,952,768,410,42,580,561,541,62,19,745,643,643,12,102,1762,1739,1630,187,23
1400000US24031702602,"Census Tract 7026.02, Montgomery County, Maryland",5159,653,580,295,330,73,1018,821,516,328,197,641,615,615,49,26,859,555,480,99,304,1988,1816,1683,155,172
1400000US24031702700,"Census Tract 7027, Montgomery County, Maryland",7303,803,803,624,562,0,1281,1109,691,466,172,745,539,250,321,206,1270,1150,518,697,120,3204,3084,2913,522,120
1400000US24031702800,"Census Tract 7028, Montgomery County, Maryland",5123,163,163,118,59,0,323,307,307,62,16,731,731,711,123,0,884,729,711,81,155,3022,2984,2894,258,38
1400000US24031702900,"Census Tract 7029, Montgomery County, Maryland",5217,277,277,141,205,0,257,257,124,161,0,495,442,425,137,53,388,388,360,127,0,3800,3739,3691,536,61
1400000US24031703000,"Census Tract 7030, Montgomery County, Maryland",1882,84,84,32,72,0,32,28,23,10,4,96,92,87,10,4,274,246,201,78,28,1396,1376,1329,150,20
1400000US24031703100,"Census Tract 7031, Montgomery County, Maryland",4524,236,236,90,184,0,318,261,155,183,57,564,350,313,84,214,362,362,353,16,0,3044,2728,2569,418,316
1400000US24031703201,"Census Tract 7032.01, Montgomery County, Maryland",7878,357,292,165,178,65,554,406,207,264,148,1137,882,832,155,255,877,775,654,246,102,4953,4545,4247,795,408
1400000US24031703202,"Census Tract 7032.02, Montgomery County, Maryland",5893,190,190,190,109,0,307,307,232,239,0,485,469,428,159,16,464,433,379,201,31,4447,4286,4029,897,161
1400000US24031703206,"Census Tract 7032.06, Montgomery County, Maryland",3707,166,128,90,74,38,488,450,201,294,38,501,451,385,184,50,705,624,559,136,81,1847,1840,1717,449,7
1400000US24031703207,"Census Tract 7032.07, Montgomery County, Maryland",6249,773,568,25,554,205,1855,1336,252,1189,519,1150,656,311,373,494,789,634,316,382,155,1682,1615,1361,435,67
1400000US24031703208,"Census Tract 7032.08, Montgomery County, Maryland",5389,216,216,77,177,0,501,501,467,110,0,341,305,154,204,36,670,623,559,193,47,3661,3281,2924,866,380
1400000US24031703209,"Census Tract 7032.09, Montgomery County, Maryland",6442,465,465,194,436,0,779,624,301,387,155,1009,819,424,476,190,1171,833,774,144,338,3018,2795,2639,443,223
1400000US24031703210,"Census Tract 7032.10, Montgomery County, Maryland",3409,96,96,24,96,0,526,466,163,368,60,695,480,270,286,215,363,352,265,128,11,1729,1621,1405,341,108
1400000US24031703212,"Census Tract 7032.12, Montgomery County, Maryland",9694,742,742,215,588,0,1147,902,282,712,245,558,534,323,243,24,1780,1212,860,547,568,5467,5131,4845,743,336
1400000US24031703213,"Census Tract 7032.13, Montgomery County, Maryland",6409,1317,1265,239,1067,52,2332,1568,803,794,764,1154,914,567,347,240,835,662,461,250,173,771,609,585,53,162
1400000US24031703214,"Census Tract 7032.14, Montgomery County, Maryland",7819,739,583,138,531,156,2034,1427,365,1075,607,1531,1044,592,494,487,1375,924,588,399,451,2140,2084,2024,318,56
1400000US24031703215,"Census Tract 7032.15, Montgomery County, Maryland",3255,60,60,21,60,0,540,505,391,175,35,571,475,331,210,96,385,317,273,63,68,1699,1473,1314,279,226
1400000US24031703216,"Census Tract 7032.16, Montgomery County, Maryland",3821,470,470,314,401,0,748,724,613,586,24,856,661,532,426,195,362,346,288,227,16,1385,1290,1202,422,95
1400000US24031703218,"Census Tract 7032.18, Montgomery County, Maryland",1868,317,317,256,307,0,390,390,334,365,0,490,490,367,444,0,257,257,235,216,0,414,414,407,354,0
1400000US24031703219,"Census Tract 7032.19, Montgomery County, Maryland",3386,676,676,460,665,0,725,725,523,647,0,716,700,565,650,16,541,525,494,437,16,728,728,681,645,0
1400000US24031703220,"Census Tract 7032.20, Montgomery County, Maryland",5153,634,558,204,536,76,967,798,452,475,169,1324,1061,684,512,263,804,748,583,176,56,1424,1402,1338,170,22
1400000US24031703221,"Census Tract 7032.21, Montgomery County, Maryland",5405,263,219,103,146,44,916,510,231,306,406,452,435,360,122,17,784,681,607,136,103,2990,2811,2561,531,179
1400000US24031703301,"Census Tract 7033.01, Montgomery County, Maryland",5246,185,143,35,123,42,607,427,238,265,180,789,694,542,306,95,1067,1006,851,263,61,2598,2185,1674,678,413
1400000US24031703302,"Census Tract 7033.02, Montgomery County, Maryland",4512,80,80,18,73,0,875,476,130,392,399,667,378,292,132,289,908,655,250,410,253,1982,1836,1499,546,146
1400000US24031703401,"Census Tract 7034.01, Montgomery County, Maryland",5458,367,273,140,183,94,415,304,246,123,111,1442,1239,1085,202,203,1164,836,660,252,328,2070,1668,1470,351,402
1400000US24031703402,"Census Tract 7034.02, Montgomery County, Maryland",3580,237,230,168,121,7,870,823,354,505,47,593,550,295,318,43,712,689,589,165,23,1168,1122,1065,141,46
1400000US24031703403,"Census Tract 7034.03, Montgomery County, Maryland",3580,327,327,84,263,0,528,431,208,304,97,779,599,332,313,180,599,536,415,171,63,1347,1196,1012,353,151
1400000US24031703404,"Census Tract 7034.04, Montgomery County, Maryland",3303,183,145,21,133,38,539,211,64,170,328,940,592,320,316,348,641,550,402,174,91,1000,758,673,133,242
1400000US24031703501,"Census Tract 7035.01, Montgomery County, Maryland",6430,765,657,278,463,108,1113,900,480,500,213,1245,968,700,313,277,1542,1336,846,583,206,1765,1397,1269,266,368
1400000US24031703502,"Census Tract 7035.02, Montgomery County, Maryland",2777,231,231,64,194,0,500,461,255,326,39,270,236,183,120,34,331,261,237,82,70,1445,1400,1339,213,45
1400000US24031703601,"Census Tract 7036.01, Montgomery County, Maryland",4778,288,288,80,239,0,421,393,310,211,28,690,683,545,240,7,739,555,463,125,184,2640,2442,2249,379,198
1400000US24031703602,"Census Tract 7036.02, Montgomery County, Maryland",3112,108,108,19,89,0,90,78,55,34,12,587,329,183,186,258,303,283,283,29,20,2024,2013,1963,191,11
1400000US24031703701,"Census Tract 7037.01, Montgomery County, Maryland",4417,151,127,108,58,24,562,520,396,149,42,1306,884,326,569,422,853,743,509,330,110,1545,1204,933,384,341
1400000US24031703702,"Census Tract 7037.02, Montgomery County, Maryland",4386,584,353,30,345,231,337,256,159,156,81,800,770,605,208,30,460,377,274,154,83,2205,1668,1490,289,537
1400000US24031703800,"Census Tract 7038, Montgomery County, Maryland",3508,574,437,186,259,137,720,482,275,207,238,513,486,426,111,27,394,394,394,99,0,1307,1231,1219,97,76
1400000US24031703901,"Census Tract 7039.01, Montgomery County, Maryland",3331,151,121,16,105,30,120,120,116,85,0,377,327,243,123,50,460,364,245,145,96,2223,2111,1912,352,112
1400000US24031703902,"Census Tract 7039.02, Montgomery County, Maryland",7266,339,317,196,216,22,846,716,449,372,130,823,723,605,169,100,1193,1097,852,347,96,4065,3304,3023,427,761
1400000US24031704000,"Census Tract 7040, Montgomery County, Maryland",6437,724,663,284,492,61,953,898,403,615,55,667,569,559,82,98,598,587,530,134,11,3495,3168,2739,694,327
1400000US24031704100,"Census Tract 7041, Montgomery County, Maryland",4558,214,214,163,85,0,69,69,42,63,0,238,200,167,73,38,265,265,239,130,0,3772,3747,3665,619,25
1400000US24031704200,"Census Tract 7042, Montgomery County, Maryland",2145,92,92,48,75,0,126,120,88,59,6,239,194,156,63,45,293,286,229,92,7,1395,1391,1373,158,4
1400000US24031704300,"Census Tract 7043, Montgomery County, Maryland",3984,72,35,28,27,37,127,127,100,80,0,148,148,122,44,0,301,301,295,106,0,3336,3322,3267,268,14
1400000US24031704401,"Census Tract 7044.01, Montgomery County, Maryland",3284,62,62,40,42,0,218,218,132,105,0,141,141,104,56,0,101,101,72,46,0,2762,2691,2589,326,71
1400000US24031704403,"Census Tract 7044.03, Montgomery County, Maryland",1616,79,79,42,67,0,127,114,105,106,13,388,365,275,149,23,216,216,195,58,0,806,792,745,237,14
1400000US24031704404,"Census Tract 7044.04, Montgomery County, Maryland",5118,104,93,66,27,11,323,310,258,201,13,513,429,282,186,84,490,490,371,231,0,3688,3652,3534,557,36
1400000US24031704501,"Census Tract 7045.01, Montgomery County, Maryland",3514,37,37,24,37,0,57,50,50,32,7,255,226,212,60,29,337,329,329,51,8,2828,2802,2749,291,26
1400000US24031704502,"Census Tract 7045.02, Montgomery County, Maryland",2516,27,27,27,27,0,91,91,91,21,0,69,69,60,41,0,78,78,63,20,0,2251,2244,2205,382,7
1400000US24031704503,"Census Tract 7045.03, Montgomery County, Maryland",4093,26,26,16,10,0,55,42,33,36,13,100,100,89,45,0,63,63,63,40,0,3849,3726,3593,570,123
1400000US24031704600,"Census Tract 7046, Montgomery County, Maryland",4887,71,71,71,56,0,86,86,46,47,0,165,147,133,62,18,227,227,182,85,0,4338,4309,4234,617,29
1400000US24031704700,"Census Tract 7047, Montgomery County, Maryland",3748,35,35,19,25,0,85,85,76,18,0,160,150,143,79,10,222,222,191,74,0,3246,3231,3132,599,15
1400000US24031704803,"Census Tract 7048.03, Montgomery County, Maryland",3785,322,289,150,184,33,457,457,412,115,0,1115,954,865,200,161,359,359,350,33,0,1532,1532,1509,190,0
1400000US24031704804,"Census Tract 7048.04, Montgomery County, Maryland",1662,126,111,95,54,15,104,92,87,22,12,153,150,145,35,3,176,176,163,21,0,1103,1103,1084,176,0
1400000US24031704805,"Census Tract 7048.05, Montgomery County, Maryland",1991,332,319,216,208,13,104,104,80,24,0,216,205,187,53,11,180,180,155,40,0,1159,1159,1121,85,0
1400000US24031704806,"Census Tract 7048.06, Montgomery County, Maryland",3206,294,277,178,99,17,316,297,269,76,19,463,451,451,33,12,387,387,387,83,0,1746,1713,1713,186,33
